iter	Passed	Remaining
4787	29541	1308
4788	29549	1301
4789	29554	1295
4790	29561	1289
4791	29567	1283
4792	29573	1277
4793	29579	1271
4794	29584	1264
4795	29590	1258
4796	29595	1252
4797	29601	1246
4798	29607	1240
4799	29613	1233
4800	29619	1227
4801	29625	1221
4802	29630	1215
4803	29637	1209
4804	29642	1202
4805	29648	1196
4806	29654	1190
4807	29660	1184
4808	29666	1178
4809	29672	1172
4810	29678	1165
4811	29684	1159
4812	29689	1153
4813	29695	1147
4814	29701	1141
4815	29707	1134
4816	29712	1128
4817	29718	1122
4818	29724	1116
4819	29731	1110
4820	29737	1104
4821	29745	1098
4822	29752	1091
4823	29759	1085
4824	29765	1079
4825	29771	1073
4826	29778	1067
4827	29784	1061
4828	29790	1054
4829	29796	1048
4830	29803	1042
4831	29808	1036
4832	29814	1030
4833	29821	1024
4834	29827	1017
4835	29832	1011
4836	29838	1005
4837	29844	999
4838	29850	993
4839	29856	986
4840	29862	980
4841	29867	974
4842	29874	968
4843	29880	962
4844	29887	956
4845	29893	949
4846	29899	943
4847	29905	937
4848	29911	931
4849	29917	925
4850	29923	919
4851	29929	912
4852	29936	906
4853	29943	900
4854	29949	894
4855	29956	888
4856	29962	882
4857	29968	875
4858	29974	869
4859	29980	863
4860	29986	857
4861	29993	851
4862	29999	845
4863	30005	838
4864	30011	832
4865	30017	826
4866	30023	820
4867	30030	814
4868	30036	808
4869	30042	801
4870	30048	795
4871	30054	789
4872	30060	783
4873	30067	777
4874	30073	771
4875	30078	764
4876	30084	758
4877	30091	752
4878	30097	746
4879	30103	740
4880	30109	734
4881	30116	727
4882	30123	721
4883	30128	715
4884	30135	709
4885	30141	703
4886	30148	697
4887	30154	690
4888	30161	684
4889	30166	678
4890	30173	672
4891	30179	666
4892	30185	660
4893	30190	653
4894	30197	647
4895	30203	641
4896	30209	635
4897	30215	629
4898	30221	623
4899	30227	616
4900	30233	610
4901	30239	604
4902	30245	598
4903	30251	592
4904	30257	586
4905	30263	579
4906	30269	573
4907	30275	567
4908	30281	561
4909	30287	555
4910	30293	548
4911	30299	542
4912	30305	536
4913	30312	530
4914	30318	524
4915	30325	518
4916	30332	512
4917	30339	505
4918	30345	499
4919	30351	493
4920	30358	487
4921	30364	481
4922	30370	475
4923	30376	468
4924	30382	462
4925	30388	456
4926	30394	450
4927	30400	444
4928	30406	437
4929	30412	431
4930	30419	425
4931	30425	419
4932	30431	413
4933	30437	407
4934	30443	400
4935	30449	394
4936	30455	388
4937	30461	382
4938	30468	376
4939	30473	370
4940	30479	363
4941	30485	357
4942	30490	351
4943	30496	345
4944	30503	339
4945	30508	333
4946	30514	326
4947	30522	320
4948	30528	314
4949	30534	308
4950	30541	302
4951	30548	296
4952	30553	289
4953	30560	283
4954	30566	277
4955	30572	271
4956	30578	265
4957	30584	259
4958	30589	252
4959	30596	246
4960	30602	240
4961	30608	234
4962	30614	228
4963	30620	222
4964	30626	215
4965	30632	209
4966	30638	203
4967	30644	197
4968	30650	191
4969	30656	185
4970	30661	178
4971	30667	172
4972	30673	166
4973	30679	160
4974	30685	154
4975	30691	148
4976	30696	141
4977	30702	135
4978	30708	129
4979	30715	123
4980	30721	117
4981	30726	111
4982	30733	104
4983	30739	98
4984	30745	92
4985	30752	86
4986	30759	80
4987	30765	74
4988	30771	67
4989	30778	61
4990	30784	55
4991	30790	49
4992	30797	43
4993	30803	37
4994	30808	30
4995	30814	24
4996	30820	18
4997	30826	12
4998	30833	6
4999	30839	0
