iter	RMSE
4461	0.7199086331
4462	0.7199054327
4463	0.7198581154
4464	0.7198300821
4465	0.7198154857
4466	0.7198094428
4467	0.719804614
4468	0.7197815457
4469	0.7197769099
4470	0.7197329508
4471	0.7197324265
4472	0.7197214156
4473	0.7195586333
4474	0.7195546862
4475	0.7195519259
4476	0.7195371305
4477	0.7195365509
4478	0.7194916109
4479	0.7194877462
4480	0.7194866696
4481	0.7193244693
4482	0.7193105253
4483	0.7193087857
4484	0.7193086476
4485	0.7193025729
4486	0.7193025177
4487	0.7192892083
4488	0.7192442253
4489	0.7192439491
4490	0.7192431483
4491	0.719242596
4492	0.7192297826
4493	0.7192261098
4494	0.7192248671
4495	0.7192205314
4496	0.7192189574
4497	0.7192063921
4498	0.7192058674
4499	0.7192014764
4500	0.7191969197
4501	0.7191968092
4502	0.7189513665
4503	0.7189513112
4504	0.7189453716
4505	0.7189371389
4506	0.7188679587
4507	0.7188284479
4508	0.7188268453
4509	0.7188192468
4510	0.7186172629
4511	0.7186101044
4512	0.7186067601
4513	0.7185809998
4514	0.7185805023
4515	0.7185515624
4516	0.7185136098
4517	0.7184485079
4518	0.7184467939
4519	0.718446324
4520	0.7184421771
4521	0.7184319758
4522	0.7184281054
4523	0.7184143375
4524	0.7183778153
4525	0.718377373
4526	0.7183728387
4527	0.7183723963
4528	0.7182301872
4529	0.7182232184
4530	0.7182224441
4531	0.7182223335
4532	0.7182219187
4533	0.7182163326
4534	0.7181981082
4535	0.71790272
4536	0.717902637
4537	0.7178821082
4538	0.7178806142
4539	0.7178801715
4540	0.7178791202
4541	0.7178767131
4542	0.7178421834
4543	0.7178403573
4544	0.717840302
4545	0.7178307008
4546	0.7178302858
4547	0.7178297601
4548	0.7177823336
4549	0.7177693558
4550	0.7177245542
4551	0.7176841778
4552	0.7176832092
4553	0.7176828218
4554	0.7176415021
4555	0.7176410316
4556	0.7176309573
4557	0.7176304314
4558	0.7176300439
4559	0.7176291306
4560	0.7176215471
4561	0.7176051066
4562	0.7176013148
4563	0.7175907694
4564	0.7175795596
4565	0.7175795596
4566	0.7174623302
4567	0.7172335187
4568	0.7172239094
4569	0.7171289731
4570	0.7165644408
4571	0.716564025
4572	0.7165597841
4573	0.7165499164
4574	0.7165468396
4575	0.7165428204
4576	0.7165388289
4577	0.7164629025
4578	0.716458661
4579	0.7164582729
4580	0.7164525898
4581	0.7164482097
4582	0.7164478216
4583	0.7164472671
4584	0.7164371483
4585	0.7164187678
4586	0.7163717469
4587	0.7163712756
4588	0.7163709706
4589	0.7163679485
4590	0.7163663959
4591	0.7163658968
4592	0.7163291593
4593	0.7163244179
4594	0.7163201202
4595	0.7163163492
4596	0.7163110532
4597	0.7163095559
4598	0.7163091955
4599	0.7163088073
4600	0.7163060622
4601	0.7163018475
4602	0.7162923922
4603	0.7162632211
4604	0.7162448084
4605	0.7162397615
4606	0.7162393178
4607	0.7162075378
4608	0.7160015438
4609	0.7160011277
4610	0.7159675895
4611	0.715966785
4612	0.7159605987
4613	0.7159476433
4614	0.7159085262
4615	0.715851428
4616	0.7156530747
4617	0.7156369221
4618	0.7156334806
4619	0.7156146631
4620	0.7156128035
4621	0.7156009521
4622	0.715594374
4623	0.7155939299
4624	0.7155913487
4625	0.7155700875
4626	0.7155695323
4627	0.7155691715
4628	0.7155683943
4629	0.7155678392
4630	0.7155633426
4631	0.715558957
4632	0.7155385831
4633	0.7155138505
4634	0.7155007483
4635	0.7154723778
4636	0.7154690743
4637	0.7154255168
4638	0.7154165773
4639	0.7154161887
4640	0.7154030846
4641	0.7153953665
4642	0.7153810405
4643	0.7153796245
4644	0.7153791803
4645	0.715378736
4646	0.7153601895
4647	0.7153595231
4648	0.7153359227
4649	0.7153210402
4650	0.7153207348
4651	0.7153203183
4652	0.7153036306
4653	0.7153021867
4654	0.7153012149
4655	0.7152729198
4656	0.7152689767
4657	0.7152447068
4658	0.7152443736
4659	0.7147597483
4660	0.71473246
4661	0.7147318764
4662	0.7147300979
4663	0.7147295421
4664	0.7147135909
4665	0.7146877182
4666	0.7146819377
4667	0.7146781025
4668	0.7146727666
4669	0.7146713214
4670	0.7146451414
4671	0.7146444188
4672	0.7146427512
4673	0.714641306
4674	0.7146398608
4675	0.7146146524
4676	0.714592306
4677	0.7145894709
4678	0.7145894153
4679	0.7145862745
4680	0.714571293
4681	0.7145660674
4682	0.7145146161
4683	0.7144884303
4684	0.7144820922
4685	0.714481286
4686	0.714480869
4687	0.7144790899
4688	0.7144782003
4689	0.7144777834
4690	0.7144773942
4691	0.7144766992
4692	0.7144751147
4693	0.7144738081
4694	0.7144695826
4695	0.7144688042
4696	0.7144645509
4697	0.7144639949
4698	0.7144295227
4699	0.7144285775
4700	0.7144278269
4701	0.7144134536
4702	0.7144130088
4703	0.7140827897
4704	0.7140825116
4705	0.7140666294
4706	0.7140419849
4707	0.7140406498
4708	0.7139007216
4709	0.7138246815
4710	0.7138074859
4711	0.7138061781
4712	0.7137857541
4713	0.7137621295
4714	0.7137191358
4715	0.7137187462
4716	0.7137068911
4717	0.7136841266
4718	0.7136837092
4719	0.7136832639
4720	0.7136829021
4721	0.7136486148
4722	0.7136268504
4723	0.7136229539
4724	0.7136158845
4725	0.7136146042
4726	0.7135786714
4727	0.7135741344
4728	0.7135702933
4729	0.7135698758
4730	0.7135677325
4731	0.7135581574
4732	0.7135576842
4733	0.7135162927
4734	0.7133361125
4735	0.7132170718
4736	0.7131520156
4737	0.7131480608
4738	0.7131266154
4739	0.7131260862
4740	0.7131241644
4741	0.7130832769
4742	0.7130707985
4743	0.7130617738
4744	0.7130578463
4745	0.712680794
4746	0.7126019201
4747	0.7125533652
4748	0.7125466196
4749	0.71254609
4750	0.7125447242
4751	0.7125109954
4752	0.7125062565
4753	0.7124556042
4754	0.7124550188
4755	0.7123934617
4756	0.7123922907
4757	0.7123658597
4758	0.7123647723
4759	0.7123636849
4760	0.7123634061
4761	0.7123621514
4762	0.712361064
4763	0.7123540657
4764	0.7123535081
4765	0.712179504
4766	0.7121783884
4767	0.7121702727
4768	0.7121678185
4769	0.7121483516
4770	0.7120644259
4771	0.7120312881
4772	0.7120263786
4773	0.7120226407
4774	0.7120176754
4775	0.7120170617
4776	0.7120132959
4777	0.7120120964
4778	0.7120117895
4779	0.7120050389
4780	0.7120023609
4781	0.7120011614
4782	0.7119971444
4783	0.7119970886
4784	0.7119960565
4785	0.711988134
4786	0.7119712008
4787	0.7118423057
4788	0.7118420267
4789	0.7118419709
4790	0.7118409106
4791	0.7117215361
4792	0.7117212849
4793	0.711710485
4794	0.7117081408
4795	0.711704457
4796	0.711700829
4797	0.7116996011
4798	0.711654864
4799	0.7114915204
4800	0.7114879751
4801	0.7114369432
4802	0.7113945069
4803	0.7113909052
4804	0.7113905423
4805	0.7113881691
4806	0.7113842324
4807	0.7113825851
4808	0.711374935
4809	0.7113596346
4810	0.7113554465
4811	0.7113519842
4812	0.7113479078
4813	0.7113445572
4814	0.7113405365
4815	0.7113400618
4816	0.7113397268
4817	0.7113390008
4818	0.7113385541
4819	0.7113374651
4820	0.7113200418
4821	0.711303344
4822	0.7112872322
4823	0.7112871764
4824	0.7112871484
4825	0.7112572974
4826	0.7112532483
4827	0.7112445077
4828	0.7112414359
4829	0.7112231166
4830	0.7112203239
4831	0.7112150738
4832	0.7112136216
4833	0.7112133703
4834	0.7112123091
4835	0.7112076453
4836	0.7112033725
4837	0.7111935701
4838	0.7111897999
4839	0.7111746351
4840	0.711171926
4841	0.7111705855
4842	0.7111702783
4843	0.7111675971
4844	0.7111373501
4845	0.7111372942
4846	0.7111152854
4847	0.7111142799
4848	0.7111103975
4849	0.7111080234
4850	0.7111071297
4851	0.7110136114
4852	0.7109984149
4853	0.7109838327
4854	0.7109687194
4855	0.7109605061
4856	0.7109582991
4857	0.7109574051
4858	0.7109559245
4859	0.7109555892
4860	0.7105876795
4861	0.7105647033
4862	0.7105638647
4863	0.7103201086
4864	0.7102475723
4865	0.7102466774
4866	0.7102340932
4867	0.7102317442
4868	0.7102002267
4869	0.7100261704
4870	0.7100254711
4871	0.7100220024
4872	0.7100195967
4873	0.7100073162
4874	0.7100069525
4875	0.7099934689
4876	0.7099857199
4877	0.7099452951
4878	0.7099432249
4879	0.7099288728
4880	0.7099153877
4881	0.7099024339
4882	0.7097814181
4883	0.7097811103
4884	0.7096699535
4885	0.7096674906
4886	0.7095052011
4887	0.7093190738
4888	0.7093099174
4889	0.7093082373
4890	0.7092435507
4891	0.7092424025
4892	0.7092223793
4893	0.7092176184
4894	0.7091799505
4895	0.7091190054
4896	0.709117633
4897	0.7091139638
4898	0.7091075776
4899	0.7091046926
4900	0.709091584
4901	0.7090909118
4902	0.7090892031
4903	0.708860799
4904	0.7088596502
4905	0.708857913
4906	0.7088389436
4907	0.7088346285
4908	0.7087311981
4909	0.7087277231
4910	0.70872422
4911	0.7087177463
4912	0.7086507075
4913	0.7085600326
4914	0.7085131069
4915	0.708483195
4916	0.7084712524
4917	0.708469346
4918	0.7084598702
4919	0.7084310215
4920	0.7083397296
4921	0.7083381313
4922	0.7083348787
4923	0.7083347385
4924	0.7081549508
4925	0.7081178715
4926	0.7081178715
4927	0.7081122337
4928	0.7080934126
4929	0.7080896259
4930	0.7080812109
4931	0.7080797804
4932	0.7080788267
4933	0.7080781535
4934	0.7080781535
4935	0.708076779
4936	0.7080609024
4937	0.7080302982
4938	0.7080289797
4939	0.7080283906
4940	0.7080282784
4941	0.7080202274
4942	0.7080198346
4943	0.7080071828
4944	0.7080058363
4945	0.7080058643
4946	0.7080033957
4947	0.707915191
4948	0.7079133953
4949	0.7078830373
4950	0.7078794459
4951	0.7078510786
4952	0.7078495634
4953	0.7078397706
4954	0.7078048074
4955	0.7078035446
4956	0.707803264
4957	0.7078020013
4958	0.7078017768
4959	0.7077494408
4960	0.7077494408
4961	0.7077382434
4962	0.7077368122
4963	0.7077356616
4964	0.707734539
4965	0.7077335007
4966	0.7077260076
4967	0.7077254182
4968	0.7077253901
4969	0.7077216295
4970	0.7077184302
4971	0.7077153712
4972	0.7077078779
4973	0.7077068956
4974	0.7076367298
4975	0.7076353545
4976	0.7076352983
4977	0.7076084931
4978	0.7076071738
4979	0.7076040863
4980	0.7076033845
4981	0.7075996794
4982	0.7075859534
4983	0.7075828938
4984	0.707580536
4985	0.7075740518
4986	0.7075344436
4987	0.7075305135
4988	0.7075295872
4989	0.7075167862
4990	0.7075149896
4991	0.7075127999
4992	0.7075060625
4993	0.7075060625
4994	0.7073897188
4995	0.7073891853
4996	0.7073795547
4997	0.7073762976
4998	0.7073725913
4999	0.707371749
